frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
97,3.88,0.98,1,-0.057999999999999996,0.18,0.005,-0.023,0.335,0.0,0.0,0.708,0.0,0.27599999999999997,0.58,0.11599999999999999,0.252,0.096,0.098,0.048,0.064,0.0,0.118,0.0,0.0,0.0
98,3.92,0.98,1,-0.055,0.182,0.006,-0.024,0.335,0.0,0.0,0.7,0.0,0.27799999999999997,0.606,0.11599999999999999,0.248,0.1,0.08,0.028000000000000004,0.05,0.0,0.11399999999999999,0.0,0.0,0.0
99,3.96,0.98,1,-0.052000000000000005,0.187,0.006,-0.025,0.336,0.034,0.0,0.686,0.0,0.272,0.646,0.128,0.256,0.118,0.064,0.041999999999999996,0.08399999999999999,0.0,0.076,0.0,0.028000000000000004,0.194
100,4.0,0.98,1,-0.07400000000000001,0.297,-0.006,-0.052000000000000005,0.332,0.048,0.0,0.6639999999999999,0.0,0.246,0.648,0.15,0.256,0.128,0.026000000000000002,0.074,0.16,0.0,0.038,0.0,0.054000000000000006,0.40800000000000003
101,4.04,0.98,1,-0.061,0.306,-0.008,-0.06,0.325,0.048,0.0,0.646,0.0,0.21600000000000003,0.622,0.158,0.274,0.126,0.006,0.098,0.27,0.0,0.0,0.0,0.08399999999999999,0.606
102,4.08,0.98,1,-0.08900000000000001,0.315,0.005,-0.053,0.314,0.014000000000000002,0.0,0.646,0.0,0.192,0.584,0.16399999999999998,0.266,0.10800000000000001,0.0,0.124,0.358,0.0,0.0,0.0,0.064,0.584
103,4.12,0.98,1,-0.09300000000000001,0.332,0.022000000000000002,-0.040999999999999995,0.301,0.0,0.0,0.6679999999999999,0.0,0.19,0.606,0.16999999999999998,0.26,0.09,0.0,0.128,0.396,0.0,0.0,0.0,0.04,0.5
104,4.16,0.98,1,-0.071,0.302,0.046,-0.018000000000000002,0.287,0.0,0.0,0.6980000000000001,0.0,0.196,0.638,0.186,0.246,0.08199999999999999,0.0,0.148,0.42400000000000004,0.0,0.0,0.0,0.01,0.32999999999999996
105,4.2,0.98,1,-0.047,0.23,0.031,-0.005,0.276,0.0,0.0,0.716,0.0,0.202,0.6679999999999999,0.20800000000000002,0.246,0.078,0.0,0.142,0.43,0.0,0.0,0.0,0.0,0.18
106,4.24,0.98,1,-0.052000000000000005,0.209,0.017,-0.006,0.273,0.0,0.0,0.734,0.0,0.202,0.674,0.22200000000000003,0.258,0.076,0.0,0.132,0.42800000000000005,0.0,0.0,0.0,0.0,0.11599999999999999
107,4.28,0.98,1,-0.051,0.23,0.006,-0.011000000000000001,0.272,0.0,0.0,0.716,0.0,0.20400000000000001,0.632,0.22799999999999998,0.266,0.08399999999999999,0.0,0.126,0.438,0.0,0.0,0.0,0.016,0.286
108,4.32,0.98,1,-0.065,0.3,-0.01,-0.019,0.27399999999999997,0.028000000000000004,0.0,0.6900000000000001,0.0,0.196,0.568,0.20800000000000002,0.264,0.092,0.0,0.13799999999999998,0.44000000000000006,0.0,0.0,0.0,0.05,0.496
109,4.36,0.98,1,-0.036000000000000004,0.305,-0.025,-0.027999999999999997,0.276,0.066,0.0,0.682,0.0,0.176,0.518,0.188,0.24,0.08,0.0,0.156,0.44400000000000006,0.0,0.0,0.0,0.074,0.5980000000000001
110,4.4,0.98,1,-0.053,0.302,-0.033,-0.028999999999999998,0.275,0.094,0.0,0.716,0.0,0.162,0.512,0.184,0.20400000000000001,0.05600000000000001,0.0,0.16599999999999998,0.446,0.0,0.0,0.0,0.057999999999999996,0.508
111,4.44,0.98,1,-0.057999999999999996,0.253,-0.032,-0.023,0.27399999999999997,0.094,0.0,0.746,0.0,0.156,0.544,0.18,0.188,0.036,0.0,0.158,0.44400000000000006,0.0,0.0,0.0,0.024,0.354
112,4.48,0.98,1,-0.040999999999999995,0.23399999999999999,-0.034,-0.016,0.27399999999999997,0.08399999999999999,0.0,0.746,0.0,0.152,0.526,0.16399999999999998,0.188,0.048,0.0,0.152,0.446,0.0,0.0,0.0,0.002,0.23399999999999999
113,4.52,0.98,1,-0.043,0.201,-0.035,-0.006999999999999999,0.275,0.086,0.0,0.722,0.0,0.142,0.508,0.144,0.186,0.057999999999999996,0.0,0.152,0.454,0.0,0.0,0.0,0.036,0.158
114,4.56,0.98,1,-0.052000000000000005,0.182,-0.035,-0.001,0.27399999999999997,0.08399999999999999,0.0,0.706,0.0,0.136,0.48,0.132,0.194,0.06,0.0,0.158,0.47000000000000003,0.0,0.0,0.0,0.052000000000000005,0.086
115,4.6,0.98,1,-0.05,0.174,-0.035,0.003,0.271,0.086,0.0,0.6799999999999999,0.0,0.134,0.45199999999999996,0.126,0.192,0.06,0.0,0.172,0.462,0.0,0.0,0.0,0.06999999999999999,0.044
116,4.64,0.98,1,-0.05,0.171,-0.034,0.001,0.27,0.086,0.0,0.6719999999999999,0.0,0.13,0.442,0.12,0.2,0.062,0.0,0.156,0.42400000000000004,0.0,0.0,0.0,0.036,0.01
117,4.68,0.98,1,-0.052000000000000005,0.174,-0.028999999999999998,0.0,0.267,0.088,0.0,0.6759999999999999,0.0,0.128,0.41600000000000004,0.118,0.2,0.06999999999999999,0.0,0.13799999999999998,0.414,0.0,0.0,0.0,0.018,0.004
118,4.72,0.98,1,-0.046,0.18600000000000003,-0.022000000000000002,0.002,0.266,0.09,0.0,0.6839999999999999,0.0,0.128,0.414,0.118,0.21600000000000003,0.078,0.0,0.12,0.398,0.0,0.0,0.0,0.0,0.0
119,4.76,0.98,1,-0.044000000000000004,0.191,-0.018000000000000002,0.002,0.266,0.098,0.0,0.6940000000000001,0.0,0.13,0.40800000000000003,0.134,0.22799999999999998,0.08199999999999999,0.0,0.10800000000000001,0.376,0.0,0.0,0.0,0.0,0.0
120,4.8,0.98,1,-0.043,0.195,-0.013999999999999999,0.003,0.267,0.10400000000000001,0.0,0.688,0.0,0.134,0.42800000000000005,0.152,0.23399999999999999,0.086,0.0,0.10400000000000001,0.324,0.0,0.0,0.0,0.0,0.0
121,4.84,0.98,1,-0.048,0.192,-0.013999999999999999,0.003,0.267,0.11200000000000002,0.0,0.6839999999999999,0.0,0.128,0.44400000000000006,0.158,0.22200000000000003,0.08,0.0,0.086,0.298,0.0,0.0,0.0,0.0,0.0
122,4.88,0.98,1,-0.051,0.185,-0.016,0.003,0.268,0.11599999999999999,0.0,0.678,0.0,0.13,0.45599999999999996,0.154,0.22400000000000003,0.078,0.0,0.078,0.298,0.0,0.0,0.0,0.002,0.0
123,4.92,0.98,1,-0.053,0.185,-0.016,0.003,0.27,0.11200000000000002,0.0,0.6799999999999999,0.0,0.134,0.45199999999999996,0.142,0.22400000000000003,0.078,0.0,0.06999999999999999,0.312,0.0,0.0,0.0,0.002,0.0
124,4.96,0.98,1,-0.051,0.188,-0.018000000000000002,0.004,0.26899999999999996,0.11000000000000001,0.0,0.6799999999999999,0.0,0.13799999999999998,0.484,0.13,0.21600000000000003,0.08399999999999999,0.0,0.066,0.31,0.0,0.0,0.0,0.002,0.0
125,5.0,0.98,1,-0.061,0.188,-0.015,0.004,0.27,0.10600000000000001,0.0,0.67,0.0,0.142,0.522,0.118,0.22200000000000003,0.078,0.0,0.044,0.286,0.0,0.0,0.0,0.0,0.004
126,5.04,0.98,1,-0.055,0.19899999999999998,-0.009000000000000001,0.002,0.27,0.11000000000000001,0.0,0.6599999999999999,0.0,0.146,0.558,0.11399999999999999,0.2,0.06999999999999999,0.0,0.022,0.25,0.0,0.0,0.004,0.012,0.128
127,5.08,0.98,1,-0.081,0.28600000000000003,-0.011000000000000001,-0.006,0.266,0.122,0.0,0.628,0.0,0.16799999999999998,0.508,0.10200000000000001,0.192,0.072,0.034,0.0,0.22599999999999998,0.0,0.0,0.032,0.054000000000000006,0.33399999999999996
128,5.12,0.98,1,-0.066,0.326,-0.001,-0.005,0.262,0.128,0.0,0.602,0.0,0.19,0.48,0.08399999999999999,0.16,0.08199999999999999,0.10200000000000001,0.0,0.21000000000000002,0.032,0.006,0.072,0.11000000000000001,0.502
129,5.16,0.98,1,-0.052000000000000005,0.31,0.001,-0.01,0.257,0.1,0.0,0.53,0.0,0.22400000000000003,0.45999999999999996,0.05,0.136,0.158,0.16799999999999998,0.004,0.22200000000000003,0.06,0.052000000000000005,0.096,0.10600000000000001,0.40800000000000003
130,5.2,0.98,1,-0.059000000000000004,0.267,0.032,0.006999999999999999,0.25,0.05,0.0,0.44000000000000006,0.0,0.25,0.49000000000000005,0.024,0.11200000000000002,0.252,0.194,0.046,0.22400000000000003,0.08199999999999999,0.094,0.08,0.064,0.2
131,5.24,0.98,1,-0.06,0.254,0.040999999999999995,0.017,0.243,0.008,0.0,0.324,0.0,0.27999999999999997,0.476,0.006,0.096,0.344,0.21200000000000002,0.12,0.23199999999999998,0.05,0.136,0.041999999999999996,0.008,0.028000000000000004
132,5.28,0.98,1,-0.046,0.24600000000000002,0.036000000000000004,0.015,0.23199999999999998,0.0,0.0,0.248,0.0,0.296,0.47000000000000003,0.004,0.08199999999999999,0.372,0.23199999999999998,0.20400000000000001,0.21400000000000002,0.022,0.132,0.02,0.0,0.0
133,5.32,0.98,1,-0.025,0.237,0.028999999999999998,0.016,0.21899999999999997,0.0,0.0,0.178,0.0,0.292,0.45599999999999996,0.004,0.08199999999999999,0.388,0.244,0.238,0.186,0.0,0.124,0.006,0.0,0.0
134,5.36,0.98,1,-0.018000000000000002,0.245,0.031,0.024,0.21,0.10200000000000001,0.0,0.10200000000000001,0.04,0.27999999999999997,0.42800000000000005,0.004,0.06,0.40599999999999997,0.238,0.22200000000000003,0.16,0.0,0.076,0.016,0.0,0.0
135,5.4,0.98,1,-0.025,0.266,0.021,0.027999999999999997,0.201,0.24,0.034,0.03,0.072,0.25,0.364,0.0,0.062,0.40599999999999997,0.22999999999999998,0.188,0.13,0.0,0.032,0.012,0.002,0.0
136,5.44,0.98,1,-0.03,0.27,0.006,0.022000000000000002,0.19699999999999998,0.4,0.048,0.0,0.096,0.22599999999999998,0.344,0.0,0.076,0.394,0.21800000000000003,0.148,0.126,0.0,0.0,0.016,0.028000000000000004,0.0
137,5.48,0.98,1,-0.023,0.273,0.002,0.023,0.19399999999999998,0.454,0.08199999999999999,0.0,0.1,0.20400000000000001,0.322,0.0,0.122,0.366,0.21000000000000002,0.10800000000000001,0.10800000000000001,0.0,0.0,0.012,0.032,0.0
138,5.52,0.98,1,-0.025,0.267,-0.004,0.018000000000000002,0.198,0.45199999999999996,0.08,0.006,0.11200000000000002,0.194,0.32799999999999996,0.0,0.16,0.346,0.196,0.076,0.094,0.006,0.0,0.024,0.036,0.0
139,5.56,0.98,1,-0.027999999999999997,0.266,0.001,0.02,0.19699999999999998,0.40199999999999997,0.064,0.006,0.10400000000000001,0.186,0.31,0.0,0.16799999999999998,0.32599999999999996,0.21400000000000002,0.048,0.074,0.016,0.0,0.03,0.024,0.0
140,5.6,0.98,1,-0.039,0.245,-0.009000000000000001,0.019,0.20199999999999999,0.314,0.032,0.006,0.06,0.20400000000000001,0.36,0.0,0.16399999999999998,0.32599999999999996,0.202,0.03,0.064,0.032,0.0,0.044,0.024,0.02
141,5.64,0.98,1,-0.062,0.22899999999999998,-0.015,0.021,0.212,0.23199999999999998,0.002,0.012,0.016,0.25,0.398,0.0,0.16599999999999998,0.354,0.238,0.008,0.04,0.032,0.0,0.064,0.018,0.188
142,5.68,0.98,1,-0.10400000000000001,0.341,-0.024,0.021,0.22699999999999998,0.146,0.002,0.02,0.0,0.31,0.43,0.0,0.18,0.404,0.26,0.0,0.044,0.036,0.0,0.13799999999999998,0.004,0.398
143,5.72,0.98,1,-0.114,0.358,-0.006999999999999999,0.033,0.24100000000000002,0.076,0.0,0.02,0.0,0.358,0.44400000000000006,0.0,0.21200000000000002,0.45599999999999996,0.35,0.0,0.072,0.02,0.02,0.22599999999999998,0.0,0.506
144,5.76,0.98,1,-0.08199999999999999,0.287,-0.055999999999999994,0.013999999999999999,0.26,0.022,0.0,0.008,0.0,0.41,0.49800000000000005,0.0,0.27599999999999997,0.54,0.384,0.02,0.086,0.014000000000000002,0.02,0.35,0.006,0.384
145,5.8,0.98,1,-0.078,0.257,0.044000000000000004,0.040999999999999995,0.276,0.0,0.0,0.0,0.0,0.45,0.542,0.0,0.324,0.612,0.394,0.04,0.068,0.0,0.02,0.454,0.008,0.196
146,5.84,0.98,1,-0.08,0.24,0.057999999999999996,0.039,0.282,0.0,0.0,0.0,0.0,0.48200000000000004,0.562,0.0,0.368,0.6719999999999999,0.372,0.064,0.03,0.0,0.0,0.548,0.02,0.078
147,5.88,0.98,1,-0.083,0.247,0.07,0.04,0.285,0.0,0.0,0.0,0.0,0.484,0.576,0.0,0.364,0.6799999999999999,0.362,0.072,0.026000000000000002,0.0,0.0,0.5740000000000001,0.016,0.03
148,5.92,0.98,1,-0.083,0.243,0.07200000000000001,0.04,0.287,0.0,0.0,0.0,0.0,0.48,0.592,0.0,0.362,0.682,0.378,0.08,0.034,0.0,0.0,0.5700000000000001,0.014000000000000002,0.008
149,5.96,0.98,1,-0.08,0.24600000000000002,0.076,0.043,0.28800000000000003,0.0,0.0,0.0,0.0,0.47800000000000004,0.622,0.0,0.33199999999999996,0.67,0.358,0.076,0.057999999999999996,0.0,0.0,0.55,0.012,0.002
150,6.0,0.98,1,-0.083,0.248,0.071,0.051,0.292,0.0,0.0,0.0,0.0,0.47400000000000003,0.604,0.0,0.312,0.6639999999999999,0.356,0.078,0.078,0.0,0.0,0.548,0.014000000000000002,0.006
151,6.04,0.98,1,-0.084,0.244,0.064,0.05,0.293,0.0,0.0,0.0,0.0,0.47800000000000004,0.584,0.0,0.31,0.65,0.346,0.06,0.10200000000000001,0.0,0.0,0.55,0.02,0.012
152,6.08,0.98,1,-0.085,0.243,0.063,0.052000000000000005,0.293,0.0,0.0,0.0,0.0,0.476,0.562,0.0,0.32,0.65,0.33999999999999997,0.041999999999999996,0.08199999999999999,0.0,0.0,0.5519999999999999,0.018,0.012
153,6.12,0.98,1,-0.084,0.242,0.061,0.05,0.293,0.0,0.0,0.0,0.0,0.472,0.5599999999999999,0.0,0.32799999999999996,0.644,0.33199999999999996,0.014000000000000002,0.06,0.0,0.0,0.546,0.022,0.016
154,6.16,0.98,1,-0.084,0.24100000000000002,0.059000000000000004,0.049,0.294,0.0,0.0,0.0,0.0,0.47400000000000003,0.5660000000000001,0.0,0.33799999999999997,0.644,0.322,0.01,0.04,0.0,0.0,0.528,0.02,0.01
155,6.2,0.98,1,-0.084,0.239,0.06,0.047,0.295,0.0,0.0,0.0,0.0,0.476,0.5740000000000001,0.0,0.348,0.636,0.32599999999999996,0.022,0.052000000000000005,0.0,0.002,0.518,0.01,0.008
156,6.24,0.98,1,-0.08900000000000001,0.243,0.061,0.046,0.29600000000000004,0.0,0.0,0.0,0.0,0.48,0.576,0.0,0.358,0.634,0.324,0.034,0.074,0.0,0.004,0.5,0.004,0.0
157,6.28,0.98,1,-0.085,0.242,0.063,0.046,0.298,0.0,0.0,0.0,0.0,0.48200000000000004,0.5900000000000001,0.0,0.358,0.63,0.31,0.038,0.086,0.0,0.004,0.506,0.012,0.0
158,6.32,0.98,1,-0.087,0.245,0.06,0.046,0.301,0.0,0.0,0.0,0.0,0.48200000000000004,0.5940000000000001,0.0,0.358,0.63,0.298,0.04,0.09,0.0,0.008,0.49800000000000005,0.014000000000000002,0.0
159,6.36,0.98,1,-0.09,0.242,0.06,0.046,0.302,0.0,0.0,0.0,0.0,0.47800000000000004,0.606,0.0,0.35,0.628,0.274,0.022,0.076,0.0,0.014000000000000002,0.512,0.018,0.0
160,6.4,0.98,1,-0.091,0.24,0.057999999999999996,0.044000000000000004,0.304,0.0,0.0,0.0,0.0,0.47800000000000004,0.5860000000000001,0.0,0.352,0.63,0.27599999999999997,0.016,0.057999999999999996,0.0,0.024,0.52,0.008,0.0
161,6.44,0.98,1,-0.09,0.24100000000000002,0.055999999999999994,0.045,0.302,0.0,0.0,0.0,0.0,0.48,0.5599999999999999,0.0,0.354,0.63,0.288,0.0,0.032,0.0,0.03,0.532,0.006,0.0
162,6.48,0.98,1,-0.08900000000000001,0.23800000000000002,0.051,0.046,0.301,0.0,0.0,0.0,0.0,0.48600000000000004,0.546,0.0,0.356,0.632,0.302,0.0,0.03,0.0,0.028000000000000004,0.53,0.002,0.0
163,6.52,0.98,1,-0.083,0.23800000000000002,0.049,0.046,0.298,0.0,0.0,0.0,0.0,0.484,0.55,0.0,0.344,0.628,0.308,0.0,0.032,0.0,0.034,0.512,0.002,0.0
164,6.56,0.98,1,-0.083,0.24100000000000002,0.048,0.046,0.295,0.0,0.0,0.0,0.0,0.48,0.5599999999999999,0.0,0.33199999999999996,0.624,0.312,0.008,0.034,0.0,0.036,0.508,0.0,0.0
165,6.6,0.98,1,-0.086,0.23800000000000002,0.043,0.047,0.292,0.0,0.0,0.0,0.0,0.472,0.5599999999999999,0.0,0.32799999999999996,0.622,0.31,0.008,0.022,0.0,0.036,0.518,0.0,0.0
166,6.64,0.98,1,-0.084,0.242,0.043,0.047,0.289,0.0,0.0,0.0,0.0,0.472,0.5599999999999999,0.0,0.33199999999999996,0.624,0.318,0.008,0.008,0.0,0.03,0.536,0.0,0.002
167,6.68,0.98,1,-0.081,0.24100000000000002,0.044000000000000004,0.047,0.287,0.0,0.0,0.0,0.0,0.476,0.5820000000000001,0.0,0.33999999999999997,0.63,0.306,0.016,0.006,0.0,0.034,0.538,0.0,0.002
168,6.72,0.98,1,-0.08199999999999999,0.245,0.046,0.048,0.28600000000000003,0.0,0.0,0.0,0.0,0.47800000000000004,0.592,0.0,0.33999999999999997,0.63,0.302,0.018,0.0,0.0,0.032,0.5519999999999999,0.0,0.002
169,6.76,0.98,1,-0.083,0.244,0.046,0.047,0.28600000000000003,0.0,0.0,0.0,0.0,0.476,0.5940000000000001,0.0,0.33799999999999997,0.626,0.284,0.016,0.002,0.0,0.03,0.5599999999999999,0.0,0.002
170,6.8,0.98,1,-0.085,0.244,0.047,0.048,0.28800000000000003,0.0,0.0,0.0,0.0,0.472,0.5740000000000001,0.0,0.32999999999999996,0.618,0.288,0.002,0.01,0.0,0.024,0.5660000000000001,0.0,0.002
171,6.84,0.98,1,-0.084,0.247,0.048,0.047,0.28800000000000003,0.0,0.0,0.0,0.0,0.472,0.5559999999999999,0.0,0.33799999999999997,0.618,0.288,0.0,0.022,0.0,0.032,0.5700000000000001,0.002,0.002
172,6.88,0.98,1,-0.087,0.245,0.049,0.048,0.289,0.0,0.0,0.0,0.0,0.47400000000000003,0.55,0.0,0.344,0.618,0.302,0.0,0.022,0.0,0.038,0.5700000000000001,0.002,0.004
173,6.92,0.98,1,-0.084,0.243,0.05,0.049,0.289,0.0,0.0,0.0,0.0,0.47400000000000003,0.53,0.0,0.34199999999999997,0.616,0.294,0.0,0.022,0.0,0.04,0.5660000000000001,0.002,0.004
174,6.96,0.98,1,-0.084,0.24,0.051,0.048,0.29100000000000004,0.0,0.0,0.0,0.0,0.46799999999999997,0.516,0.0,0.33199999999999996,0.608,0.29,0.0,0.018,0.0,0.041999999999999996,0.54,0.0,0.006
175,7.0,0.98,1,-0.087,0.23800000000000002,0.05,0.048,0.29100000000000004,0.0,0.0,0.0,0.0,0.46799999999999997,0.506,0.0,0.32799999999999996,0.61,0.27599999999999997,0.0,0.034,0.0,0.04,0.52,0.0,0.002
176,7.04,0.98,1,-0.084,0.24100000000000002,0.05,0.048,0.29100000000000004,0.0,0.0,0.0,0.0,0.46399999999999997,0.526,0.0,0.33199999999999996,0.612,0.282,0.008,0.04,0.0,0.034,0.516,0.0,0.008
177,7.08,0.98,1,-0.08199999999999999,0.243,0.05,0.046,0.29100000000000004,0.0,0.0,0.0,0.0,0.466,0.544,0.0,0.34199999999999997,0.616,0.284,0.008,0.05,0.0,0.032,0.52,0.014000000000000002,0.006
178,7.12,0.98,1,-0.08,0.24100000000000002,0.051,0.046,0.292,0.0,0.0,0.0,0.0,0.462,0.5559999999999999,0.0,0.33599999999999997,0.61,0.286,0.016,0.052000000000000005,0.0,0.028000000000000004,0.508,0.016,0.006
179,7.16,0.98,1,-0.081,0.243,0.052000000000000005,0.045,0.29,0.0,0.0,0.0,0.0,0.46399999999999997,0.5660000000000001,0.0,0.346,0.608,0.272,0.016,0.06,0.0,0.024,0.508,0.016,0.002
180,7.2,0.98,1,-0.076,0.244,0.051,0.045,0.29100000000000004,0.0,0.0,0.0,0.0,0.46399999999999997,0.58,0.0,0.346,0.606,0.272,0.016,0.066,0.0,0.02,0.522,0.002,0.004
181,7.24,0.98,1,-0.075,0.243,0.049,0.043,0.29100000000000004,0.0,0.0,0.0,0.0,0.47000000000000003,0.58,0.0,0.348,0.608,0.27999999999999997,0.018,0.054000000000000006,0.0,0.018,0.534,0.0,0.004
182,7.28,0.98,1,-0.078,0.239,0.048,0.044000000000000004,0.29,0.0,0.0,0.0,0.0,0.472,0.564,0.0,0.33799999999999997,0.606,0.298,0.012,0.05,0.0,0.016,0.53,0.0,0.002
183,7.32,0.98,1,-0.078,0.24,0.046,0.043,0.289,0.0,0.0,0.0,0.0,0.472,0.558,0.0,0.32999999999999996,0.606,0.316,0.018,0.044,0.0,0.02,0.52,0.0,0.002
184,7.36,0.98,1,-0.077,0.23399999999999999,0.043,0.042,0.28800000000000003,0.0,0.0,0.0,0.0,0.46399999999999997,0.5700000000000001,0.0,0.346,0.608,0.324,0.012,0.06999999999999999,0.0,0.026000000000000002,0.53,0.004,0.0
185,7.4,0.98,1,-0.08,0.23199999999999998,0.040999999999999995,0.040999999999999995,0.28800000000000003,0.0,0.0,0.0,0.0,0.466,0.5860000000000001,0.0,0.35,0.61,0.322,0.014000000000000002,0.066,0.0,0.032,0.528,0.004,0.0
186,7.44,0.98,1,-0.078,0.23399999999999999,0.042,0.040999999999999995,0.28800000000000003,0.0,0.0,0.0,0.0,0.46799999999999997,0.5900000000000001,0.0,0.344,0.608,0.32799999999999996,0.01,0.06999999999999999,0.0,0.034,0.516,0.006,0.0
187,7.48,0.98,1,-0.078,0.23399999999999999,0.044000000000000004,0.043,0.28800000000000003,0.0,0.0,0.0,0.0,0.46399999999999997,0.588,0.0,0.32999999999999996,0.604,0.32799999999999996,0.004,0.05,0.0,0.028000000000000004,0.508,0.01,0.0
188,7.52,0.98,1,-0.076,0.237,0.045,0.044000000000000004,0.289,0.0,0.0,0.0,0.0,0.45,0.592,0.0,0.306,0.604,0.32,0.004,0.046,0.0,0.018,0.526,0.01,0.004
189,7.56,0.98,1,-0.081,0.244,0.049,0.046,0.29,0.002,0.0,0.0,0.0,0.44000000000000006,0.5900000000000001,0.0,0.294,0.608,0.296,0.0,0.024,0.0,0.008,0.534,0.01,0.008
190,7.6,0.98,1,-0.083,0.243,0.051,0.048,0.29,0.02,0.0,0.0,0.0,0.434,0.554,0.0,0.274,0.612,0.282,0.0,0.02,0.0,0.0,0.538,0.0,0.008
191,7.64,0.98,1,-0.084,0.249,0.049,0.05,0.289,0.05600000000000001,0.0,0.0,0.0,0.426,0.512,0.0,0.27999999999999997,0.622,0.27999999999999997,0.0,0.006,0.0,0.0,0.516,0.0,0.004
192,7.68,0.98,1,-0.078,0.252,0.046,0.049,0.28800000000000003,0.13799999999999998,0.016,0.0,0.0,0.40599999999999997,0.45599999999999996,0.0,0.26,0.63,0.27999999999999997,0.0,0.018,0.0,0.0,0.512,0.0,0.002
193,7.72,0.98,1,-0.08199999999999999,0.258,0.043,0.05,0.28800000000000003,0.244,0.016,0.0,0.0,0.382,0.41,0.0,0.256,0.62,0.286,0.0,0.018,0.0,0.0,0.492,0.0,0.014000000000000002
194,7.76,0.98,1,-0.08,0.29,0.037000000000000005,0.045,0.287,0.33999999999999997,0.03,0.0,0.004,0.35,0.37,0.0,0.256,0.5740000000000001,0.288,0.0,0.018,0.0,0.0,0.47400000000000003,0.022,0.036
195,7.8,0.98,1,-0.08199999999999999,0.28800000000000003,0.031,0.042,0.28300000000000003,0.382,0.041999999999999996,0.0,0.004,0.32799999999999996,0.394,0.0,0.274,0.512,0.304,0.0,0.004,0.0,0.0,0.434,0.04,0.076
196,7.84,0.98,1,-0.1,0.29600000000000004,0.028999999999999998,0.038,0.27899999999999997,0.4,0.10600000000000001,0.0,0.004,0.31,0.434,0.0,0.27599999999999997,0.466,0.298,0.0,0.032,0.0,0.0,0.41,0.04,0.11000000000000001
