frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
197,7.88,0.98,1,-0.095,0.301,0.032,0.038,0.271,0.392,0.142,0.0,0.02,0.302,0.48,0.0,0.27599999999999997,0.446,0.298,0.0,0.044,0.0,0.0,0.382,0.052000000000000005,0.11000000000000001
198,7.92,0.98,1,-0.087,0.298,0.035,0.044000000000000004,0.26,0.394,0.156,0.0,0.078,0.272,0.43200000000000005,0.0,0.262,0.43600000000000005,0.288,0.0,0.066,0.0,0.0,0.384,0.074,0.06999999999999999
199,7.96,0.98,1,-0.063,0.312,0.039,0.054000000000000006,0.243,0.39,0.13799999999999998,0.0,0.172,0.246,0.382,0.0,0.22799999999999998,0.42800000000000005,0.29,0.0,0.036,0.0,0.0,0.40800000000000003,0.11399999999999999,0.024
200,8.0,0.98,1,-0.076,0.32299999999999995,0.026000000000000002,0.055999999999999994,0.23399999999999999,0.394,0.10400000000000001,0.0,0.266,0.21800000000000003,0.304,0.0,0.184,0.414,0.272,0.0,0.024,0.0,0.0,0.434,0.118,0.0
201,8.04,0.98,1,-0.07,0.322,0.011000000000000001,0.061,0.226,0.398,0.066,0.0,0.322,0.202,0.246,0.0,0.162,0.40199999999999997,0.254,0.0,0.0,0.0,0.0,0.454,0.124,0.0
202,8.08,0.98,1,-0.07200000000000001,0.32899999999999996,-0.003,0.068,0.217,0.394,0.04,0.0,0.32599999999999996,0.182,0.19,0.0,0.16799999999999998,0.382,0.22799999999999998,0.0,0.0,0.0,0.0,0.43600000000000005,0.13999999999999999,0.0
203,8.12,0.98,1,-0.07,0.32799999999999996,-0.017,0.076,0.21,0.40800000000000003,0.024,0.0,0.284,0.16599999999999998,0.158,0.0,0.16599999999999998,0.376,0.21600000000000003,0.0,0.0,0.0,0.0,0.466,0.126,0.002
204,8.16,0.98,1,-0.067,0.332,-0.03,0.094,0.198,0.442,0.03,0.0,0.304,0.16399999999999998,0.142,0.0,0.16999999999999998,0.376,0.22599999999999998,0.0,0.0,0.0,0.0,0.44800000000000006,0.11399999999999999,0.002
205,8.2,0.98,1,-0.075,0.32799999999999996,-0.039,0.091,0.22,0.462,0.01,0.0,0.32799999999999996,0.16,0.152,0.0,0.152,0.384,0.23399999999999999,0.0,0.0,0.0,0.0,0.42800000000000005,0.08,0.002
206,8.24,0.98,1,-0.084,0.33399999999999996,-0.040999999999999995,0.075,0.226,0.466,0.016,0.0,0.4,0.146,0.13999999999999999,0.0,0.144,0.366,0.23399999999999999,0.0,0.0,0.0,0.0,0.376,0.066,0.0
207,8.28,0.98,1,-0.085,0.32899999999999996,-0.053,0.062,0.23,0.46399999999999997,0.014000000000000002,0.0,0.40199999999999997,0.136,0.16,0.0,0.13,0.348,0.20800000000000002,0.0,0.0,0.0,0.0,0.388,0.06999999999999999,0.0
208,8.32,0.98,1,-0.086,0.35,-0.033,0.079,0.21,0.45599999999999996,0.034,0.0,0.41,0.11599999999999999,0.16399999999999998,0.0,0.128,0.32599999999999996,0.178,0.0,0.0,0.0,0.0,0.396,0.06,0.0
209,8.36,0.98,1,-0.08199999999999999,0.336,-0.040999999999999995,0.059000000000000004,0.223,0.45199999999999996,0.041999999999999996,0.0,0.384,0.11200000000000002,0.182,0.0,0.118,0.316,0.15,0.0,0.0,0.0,0.0,0.39,0.088,0.0
210,8.4,0.98,1,-0.079,0.34700000000000003,-0.022000000000000002,0.066,0.21,0.41600000000000004,0.057999999999999996,0.0,0.392,0.11000000000000001,0.16799999999999998,0.0,0.11200000000000002,0.306,0.13999999999999999,0.0,0.0,0.006,0.0,0.368,0.08199999999999999,0.0
211,8.44,0.98,1,-0.07400000000000001,0.34700000000000003,-0.018000000000000002,0.066,0.204,0.396,0.06,0.0,0.368,0.124,0.18,0.0,0.092,0.31,0.148,0.0,0.0,0.014000000000000002,0.0,0.366,0.1,0.0
212,8.48,0.98,1,-0.065,0.342,-0.019,0.066,0.201,0.388,0.057999999999999996,0.0,0.35,0.134,0.178,0.0,0.092,0.322,0.172,0.0,0.0,0.026000000000000002,0.0,0.396,0.094,0.0
213,8.52,0.98,1,-0.06,0.33799999999999997,-0.019,0.066,0.201,0.384,0.052000000000000005,0.0,0.308,0.13799999999999998,0.19,0.0,0.09,0.33199999999999996,0.178,0.0,0.0,0.022,0.0,0.414,0.118,0.0
214,8.56,0.98,1,-0.055999999999999994,0.336,-0.011000000000000001,0.064,0.201,0.396,0.05600000000000001,0.0,0.302,0.144,0.16399999999999998,0.0,0.1,0.34199999999999997,0.2,0.0,0.0,0.014000000000000002,0.0,0.426,0.126,0.0
215,8.6,0.98,1,-0.063,0.337,-0.013000000000000001,0.062,0.201,0.41,0.064,0.0,0.282,0.13999999999999999,0.16599999999999998,0.0,0.09,0.35,0.196,0.0,0.0,0.002,0.0,0.43,0.13999999999999999,0.0
216,8.64,0.98,1,-0.059000000000000004,0.337,-0.008,0.064,0.20199999999999999,0.422,0.064,0.0,0.268,0.13999999999999999,0.174,0.0,0.088,0.356,0.20600000000000002,0.0,0.0,0.01,0.0,0.438,0.118,0.0
217,8.68,0.98,1,-0.06,0.33399999999999996,-0.012,0.063,0.201,0.41600000000000004,0.05,0.0,0.262,0.136,0.192,0.0,0.086,0.35,0.182,0.0,0.0,0.01,0.0,0.45,0.13999999999999999,0.0
218,8.72,0.98,1,-0.057999999999999996,0.337,-0.004,0.066,0.20199999999999999,0.40800000000000003,0.038,0.0,0.284,0.13799999999999998,0.196,0.0,0.1,0.346,0.186,0.0,0.0,0.016,0.0,0.442,0.13999999999999999,0.0
219,8.76,0.98,1,-0.06,0.33299999999999996,-0.012,0.06,0.204,0.41,0.018,0.0,0.312,0.136,0.194,0.0,0.10400000000000001,0.34199999999999997,0.184,0.0,0.0,0.008,0.0,0.44000000000000006,0.174,0.0
220,8.8,0.98,1,-0.061,0.336,-0.012,0.059000000000000004,0.204,0.41600000000000004,0.008,0.0,0.35,0.136,0.2,0.0,0.11000000000000001,0.34199999999999997,0.202,0.0,0.0,0.022,0.0,0.42800000000000005,0.16999999999999998,0.0
221,8.84,0.98,1,-0.059000000000000004,0.332,-0.01,0.057,0.20600000000000002,0.42400000000000004,0.0,0.0,0.364,0.134,0.184,0.0,0.11200000000000002,0.34199999999999997,0.198,0.0,0.0,0.014000000000000002,0.0,0.42800000000000005,0.16999999999999998,0.0
222,8.88,0.98,1,-0.057,0.32799999999999996,-0.005,0.057,0.20800000000000002,0.42000000000000004,0.0,0.0,0.38,0.13999999999999999,0.184,0.0,0.10400000000000001,0.33999999999999997,0.186,0.0,0.0,0.024,0.0,0.41600000000000004,0.148,0.0
223,8.92,0.98,1,-0.054000000000000006,0.326,-0.006999999999999999,0.057,0.209,0.422,0.01,0.0,0.32599999999999996,0.152,0.19,0.0,0.098,0.33399999999999996,0.158,0.0,0.0,0.01,0.0,0.41,0.144,0.01
224,8.96,0.98,1,-0.065,0.325,0.006999999999999999,0.06,0.21100000000000002,0.418,0.038,0.008,0.20600000000000002,0.18,0.25,0.0,0.10200000000000001,0.32599999999999996,0.15,0.0,0.0,0.01,0.0,0.394,0.176,0.132
225,9.0,0.98,1,-0.091,0.341,0.006,0.055999999999999994,0.21,0.426,0.098,0.034,0.076,0.21600000000000003,0.35,0.0,0.126,0.33199999999999996,0.162,0.0,0.0,0.0,0.0,0.378,0.21600000000000003,0.316
226,9.04,0.98,1,-0.12,0.392,-0.001,0.055,0.20800000000000002,0.45999999999999996,0.148,0.057999999999999996,0.0,0.242,0.422,0.0,0.15,0.348,0.202,0.0,0.0,0.008,0.0,0.368,0.248,0.5
227,9.08,0.98,1,-0.131,0.41,0.003,0.064,0.20600000000000002,0.516,0.174,0.08,0.0,0.26,0.472,0.0,0.182,0.38,0.254,0.0,0.0,0.018,0.0,0.34199999999999997,0.202,0.58
228,9.12,0.98,1,-0.142,0.409,0.01,0.073,0.204,0.55,0.146,0.1,0.0,0.26,0.466,0.0,0.202,0.4,0.306,0.0,0.0,0.036,0.0,0.322,0.16599999999999998,0.596
229,9.16,0.98,1,-0.142,0.40700000000000003,0.016,0.059000000000000004,0.215,0.564,0.12,0.136,0.0,0.26,0.47000000000000003,0.0,0.21000000000000002,0.41200000000000003,0.33999999999999997,0.0,0.0,0.05,0.0,0.314,0.13,0.608
230,9.2,0.98,1,-0.145,0.41600000000000004,0.026000000000000002,0.068,0.20800000000000002,0.5519999999999999,0.10800000000000001,0.152,0.0,0.246,0.46799999999999997,0.0,0.19,0.40599999999999997,0.33599999999999997,0.0,0.0,0.05,0.0,0.306,0.16999999999999998,0.608
231,9.24,0.98,1,-0.13699999999999998,0.42,0.017,0.05,0.22,0.518,0.11200000000000002,0.15,0.0,0.238,0.44800000000000006,0.0,0.16799999999999998,0.396,0.312,0.0,0.0,0.046,0.0,0.308,0.16999999999999998,0.5980000000000001
232,9.28,0.98,1,-0.132,0.40299999999999997,0.019,0.051,0.21100000000000002,0.49000000000000005,0.11200000000000002,0.126,0.0,0.22000000000000003,0.422,0.0,0.154,0.382,0.272,0.0,0.0,0.05,0.0,0.308,0.156,0.528
233,9.32,0.98,1,-0.073,0.353,0.016,0.055999999999999994,0.20800000000000002,0.46799999999999997,0.10200000000000001,0.086,0.0,0.20800000000000002,0.368,0.0,0.144,0.362,0.246,0.0,0.0,0.04,0.0,0.32799999999999996,0.11599999999999999,0.354
234,9.36,0.98,1,-0.071,0.27,0.005,0.059000000000000004,0.207,0.476,0.096,0.044,0.0,0.194,0.33199999999999996,0.0,0.118,0.352,0.22000000000000003,0.0,0.0,0.032,0.0,0.33999999999999997,0.12,0.184
235,9.4,0.98,1,-0.07200000000000001,0.264,0.003,0.057,0.207,0.46799999999999997,0.096,0.008,0.016,0.176,0.27799999999999997,0.0,0.10400000000000001,0.344,0.20400000000000001,0.0,0.0,0.004,0.0,0.352,0.118,0.05600000000000001
236,9.44,0.98,1,-0.066,0.26899999999999996,0.001,0.057999999999999996,0.207,0.47800000000000004,0.118,0.0,0.04,0.16399999999999998,0.268,0.0,0.10200000000000001,0.34199999999999997,0.198,0.0,0.0,0.006,0.0,0.368,0.118,0.026000000000000002
237,9.48,0.98,1,-0.055999999999999994,0.287,-0.005,0.057999999999999996,0.205,0.484,0.146,0.0,0.066,0.146,0.238,0.0,0.10600000000000001,0.33799999999999997,0.192,0.0,0.0,0.002,0.0,0.378,0.094,0.006
238,9.52,0.98,1,-0.046,0.287,-0.009000000000000001,0.057,0.205,0.5,0.148,0.004,0.078,0.136,0.24,0.0,0.10200000000000001,0.33199999999999996,0.188,0.0,0.0,0.01,0.0,0.37,0.09,0.0
239,9.56,0.98,1,-0.046,0.287,-0.01,0.057999999999999996,0.205,0.51,0.134,0.004,0.10800000000000001,0.13,0.238,0.0,0.1,0.32799999999999996,0.19,0.0,0.0,0.016,0.0,0.356,0.11599999999999999,0.0
240,9.6,0.98,1,-0.042,0.289,-0.012,0.057999999999999996,0.204,0.52,0.11200000000000002,0.012,0.128,0.134,0.24,0.0,0.1,0.322,0.178,0.0,0.0,0.022,0.0,0.36,0.13,0.0
241,9.64,0.98,1,-0.048,0.295,-0.012,0.057,0.204,0.522,0.11399999999999999,0.008,0.16599999999999998,0.136,0.238,0.0,0.09,0.322,0.178,0.0,0.0,0.014000000000000002,0.0,0.35,0.146,0.0
242,9.68,0.98,1,-0.046,0.294,-0.013000000000000001,0.055999999999999994,0.205,0.504,0.13,0.006,0.11200000000000002,0.154,0.268,0.0,0.078,0.32,0.16799999999999998,0.0,0.0,0.004,0.0,0.34199999999999997,0.132,0.026000000000000002
243,9.72,0.98,1,-0.07400000000000001,0.276,0.001,0.057,0.205,0.496,0.16,0.048,0.066,0.19,0.344,0.0,0.094,0.33199999999999996,0.20600000000000002,0.0,0.0,0.01,0.0,0.33599999999999997,0.15,0.188
244,9.76,0.98,1,-0.092,0.373,-0.0,0.057,0.20199999999999999,0.508,0.188,0.126,0.0,0.22799999999999998,0.414,0.0,0.128,0.348,0.246,0.0,0.0,0.034,0.0,0.33999999999999997,0.188,0.384
245,9.8,0.98,1,-0.151,0.413,0.013000000000000001,0.063,0.2,0.532,0.194,0.202,0.0,0.248,0.43200000000000005,0.0,0.162,0.366,0.282,0.0,0.0,0.05600000000000001,0.0,0.314,0.22000000000000003,0.5599999999999999
246,9.84,0.98,1,-0.145,0.419,0.017,0.06,0.2,0.536,0.19,0.21400000000000002,0.0,0.24,0.418,0.0,0.156,0.354,0.27999999999999997,0.0,0.0,0.068,0.0,0.296,0.23399999999999999,0.5740000000000001
247,9.88,0.98,1,-0.125,0.396,0.013999999999999999,0.049,0.19899999999999998,0.504,0.16999999999999998,0.156,0.0,0.21200000000000002,0.376,0.0,0.118,0.32999999999999996,0.258,0.0,0.0,0.06999999999999999,0.0,0.304,0.22599999999999998,0.44400000000000006
248,9.92,0.98,1,-0.08199999999999999,0.29,0.015,0.048,0.204,0.484,0.158,0.096,0.0,0.182,0.348,0.0,0.074,0.306,0.22999999999999998,0.0,0.0,0.08199999999999999,0.0,0.33799999999999997,0.20600000000000002,0.27799999999999997
249,9.96,0.98,1,-0.067,0.267,0.015,0.046,0.203,0.47000000000000003,0.134,0.054000000000000006,0.006,0.158,0.324,0.0,0.054000000000000006,0.288,0.178,0.0,0.0,0.072,0.0,0.354,0.21200000000000002,0.128
250,10.0,0.98,1,-0.062,0.266,0.013999999999999999,0.047,0.203,0.47000000000000003,0.11000000000000001,0.041999999999999996,0.016,0.15,0.33399999999999996,0.0,0.046,0.282,0.144,0.0,0.0,0.068,0.0,0.354,0.22200000000000003,0.078
251,10.04,0.98,1,-0.066,0.26899999999999996,0.013999999999999999,0.046,0.204,0.458,0.074,0.03,0.034,0.142,0.344,0.0,0.046,0.274,0.10400000000000001,0.0,0.0,0.052000000000000005,0.0,0.352,0.24,0.057999999999999996
252,10.08,0.98,1,-0.055,0.268,0.013000000000000001,0.046,0.204,0.462,0.08,0.022,0.034,0.128,0.34199999999999997,0.0,0.05600000000000001,0.27,0.11399999999999999,0.0,0.0,0.05600000000000001,0.0,0.34199999999999997,0.254,0.038
253,10.12,0.98,1,-0.053,0.276,0.015,0.047,0.205,0.46399999999999997,0.086,0.022,0.036,0.11000000000000001,0.314,0.0,0.054000000000000006,0.248,0.11200000000000002,0.0,0.0,0.034,0.0,0.308,0.26,0.02
254,10.16,0.98,1,-0.047,0.282,0.015,0.043,0.205,0.484,0.1,0.034,0.04,0.094,0.258,0.0,0.048,0.22200000000000003,0.13,0.0,0.0,0.016,0.0,0.22400000000000003,0.26,0.008
255,10.2,0.98,1,-0.046,0.27699999999999997,-0.009000000000000001,0.035,0.205,0.49000000000000005,0.08399999999999999,0.022,0.057999999999999996,0.074,0.194,0.0,0.02,0.196,0.11200000000000002,0.0,0.0,0.0,0.0,0.11599999999999999,0.22599999999999998,0.002
256,10.24,0.98,1,-0.037000000000000005,0.26899999999999996,-0.022000000000000002,0.026000000000000002,0.203,0.49000000000000005,0.10800000000000001,0.016,0.064,0.06,0.188,0.0,0.016,0.194,0.118,0.0,0.0,0.0,0.0,0.034,0.194,0.0
257,10.28,0.98,1,-0.028999999999999998,0.264,-0.026000000000000002,0.018000000000000002,0.203,0.44400000000000006,0.142,0.0,0.118,0.06999999999999999,0.186,0.0,0.022,0.22400000000000003,0.13999999999999999,0.0,0.0,0.0,0.002,0.004,0.15,0.0
258,10.32,0.98,1,-0.027999999999999997,0.251,-0.032,-0.0,0.20600000000000002,0.422,0.176,0.0,0.198,0.098,0.22999999999999998,0.0,0.036,0.26,0.148,0.026000000000000002,0.0,0.0,0.018,0.0,0.10800000000000001,0.0
259,10.36,0.98,1,-0.032,0.247,-0.037000000000000005,-0.015,0.207,0.394,0.16399999999999998,0.0,0.27599999999999997,0.13799999999999998,0.25,0.0,0.046,0.288,0.16399999999999998,0.038,0.008,0.0,0.04,0.0,0.08,0.0
260,10.4,0.98,1,-0.03,0.245,-0.034,-0.018000000000000002,0.20600000000000002,0.4,0.156,0.0,0.286,0.156,0.284,0.0,0.062,0.308,0.136,0.046,0.026000000000000002,0.008,0.057999999999999996,0.0,0.074,0.0
261,10.44,0.98,1,-0.013999999999999999,0.247,-0.035,-0.017,0.204,0.39,0.13,0.0,0.262,0.176,0.296,0.0,0.066,0.33199999999999996,0.148,0.041999999999999996,0.046,0.022,0.06999999999999999,0.0,0.08,0.0
262,10.48,0.98,1,-0.009000000000000001,0.255,-0.035,-0.018000000000000002,0.198,0.40599999999999997,0.142,0.0,0.268,0.174,0.27999999999999997,0.0,0.066,0.34199999999999997,0.12,0.038,0.09,0.038,0.064,0.0,0.08399999999999999,0.0
263,10.52,0.98,1,-0.013999999999999999,0.254,-0.032,-0.018000000000000002,0.18899999999999997,0.40199999999999997,0.16399999999999998,0.0,0.27599999999999997,0.174,0.274,0.0,0.05600000000000001,0.32999999999999996,0.134,0.046,0.1,0.05,0.057999999999999996,0.0,0.1,0.0
264,10.56,0.98,1,-0.005,0.255,-0.032,-0.016,0.184,0.4,0.21200000000000002,0.0,0.27799999999999997,0.16,0.272,0.0,0.052000000000000005,0.316,0.13999999999999999,0.044,0.11200000000000002,0.06,0.03,0.0,0.11200000000000002,0.0
265,10.6,0.98,1,-0.003,0.257,-0.028999999999999998,-0.013000000000000001,0.18,0.388,0.22999999999999998,0.0,0.248,0.15,0.292,0.0,0.048,0.306,0.16599999999999998,0.048,0.074,0.068,0.012,0.0,0.10400000000000001,0.0
266,10.64,0.98,1,-0.005,0.256,-0.028999999999999998,-0.012,0.17800000000000002,0.386,0.202,0.0,0.238,0.13799999999999998,0.314,0.0,0.038,0.296,0.156,0.03,0.08399999999999999,0.066,0.0,0.006,0.08199999999999999,0.0
267,10.68,0.98,1,-0.002,0.258,-0.028999999999999998,-0.011000000000000001,0.177,0.40800000000000003,0.196,0.0,0.21600000000000003,0.128,0.32599999999999996,0.0,0.041999999999999996,0.284,0.144,0.012,0.076,0.044,0.0,0.008,0.09,0.0
268,10.72,0.98,1,-0.002,0.264,-0.03,-0.012,0.175,0.44000000000000006,0.202,0.0,0.196,0.126,0.33199999999999996,0.0,0.038,0.266,0.122,0.0,0.086,0.02,0.0,0.012,0.118,0.0
269,10.76,0.98,1,-0.002,0.267,-0.027999999999999997,-0.015,0.17600000000000002,0.484,0.20800000000000002,0.0,0.11200000000000002,0.126,0.384,0.0,0.041999999999999996,0.238,0.128,0.0,0.076,0.004,0.0,0.008,0.144,0.0
270,10.8,0.98,1,-0.036000000000000004,0.267,-0.013000000000000001,-0.017,0.177,0.48200000000000004,0.192,0.024,0.052000000000000005,0.158,0.48600000000000004,0.018,0.04,0.21400000000000002,0.136,0.0,0.096,0.002,0.0,0.004,0.13999999999999999,0.054000000000000006
271,10.84,0.98,1,-0.05,0.28600000000000003,-0.006,-0.017,0.182,0.49800000000000005,0.22999999999999998,0.096,0.0,0.198,0.6679999999999999,0.054000000000000006,0.078,0.20400000000000001,0.13,0.0,0.146,0.002,0.0,0.0,0.144,0.142
272,10.88,0.98,1,-0.034,0.311,-0.013999999999999999,-0.022000000000000002,0.183,0.45199999999999996,0.192,0.25,0.0,0.268,0.762,0.118,0.148,0.20600000000000002,0.096,0.0,0.19,0.0,0.0,0.0,0.096,0.21600000000000003
273,10.92,0.98,1,-0.053,0.302,0.004,-0.006999999999999999,0.175,0.392,0.132,0.40599999999999997,0.0,0.318,0.8400000000000001,0.172,0.242,0.20600000000000002,0.05600000000000001,0.0,0.22200000000000003,0.0,0.0,0.0,0.057999999999999996,0.22799999999999998
274,10.96,0.98,1,-0.037000000000000005,0.27899999999999997,0.013999999999999999,0.001,0.166,0.266,0.018,0.508,0.0,0.366,0.8160000000000001,0.21200000000000002,0.306,0.198,0.02,0.0,0.22000000000000003,0.0,0.0,0.0,0.0,0.196
275,11.0,0.98,1,-0.036000000000000004,0.251,0.009000000000000001,0.006,0.162,0.182,0.0,0.55,0.0,0.38,0.8480000000000001,0.238,0.32999999999999996,0.186,0.022,0.0,0.22000000000000003,0.0,0.0,0.006,0.0,0.174
276,11.04,0.98,1,-0.027999999999999997,0.235,0.01,0.008,0.158,0.12,0.0,0.5660000000000001,0.0,0.382,0.844,0.248,0.33199999999999996,0.172,0.04,0.0,0.21600000000000003,0.0,0.0,0.022,0.0,0.172
277,11.08,0.98,1,-0.040999999999999995,0.23399999999999999,0.01,0.008,0.157,0.072,0.0,0.608,0.0,0.378,0.8539999999999999,0.258,0.322,0.156,0.052000000000000005,0.004,0.22799999999999998,0.0,0.0,0.036,0.0,0.182
278,11.12,0.98,1,-0.05,0.221,0.01,0.011000000000000001,0.159,0.044,0.0,0.63,0.0,0.366,0.82,0.258,0.31,0.134,0.046,0.01,0.22799999999999998,0.0,0.004,0.054000000000000006,0.0,0.192
279,11.16,0.98,1,-0.053,0.217,0.003,0.009000000000000001,0.158,0.018,0.0,0.6519999999999999,0.0,0.348,0.758,0.254,0.29,0.118,0.024,0.014000000000000002,0.22000000000000003,0.0,0.004,0.057999999999999996,0.0,0.192
280,11.2,0.98,1,-0.046,0.21899999999999997,-0.002,0.009000000000000001,0.158,0.01,0.0,0.6639999999999999,0.0,0.33199999999999996,0.718,0.248,0.264,0.098,0.012,0.01,0.20600000000000002,0.0,0.004,0.064,0.0,0.19
281,11.24,0.98,1,-0.062,0.22,-0.004,0.01,0.158,0.0,0.0,0.6839999999999999,0.0,0.32,0.71,0.246,0.25,0.088,0.01,0.004,0.188,0.0,0.0,0.074,0.004,0.194
282,11.28,0.98,1,-0.051,0.21100000000000002,-0.008,0.01,0.159,0.0,0.0,0.702,0.0,0.314,0.732,0.258,0.248,0.072,0.008,0.0,0.18,0.0,0.0,0.068,0.004,0.194
283,11.32,0.98,1,-0.057,0.223,-0.009000000000000001,0.013000000000000001,0.16,0.0,0.0,0.716,0.0,0.308,0.732,0.272,0.26,0.062,0.012,0.0,0.152,0.0,0.0,0.072,0.004,0.2
284,11.36,0.98,1,-0.063,0.221,-0.008,0.013000000000000001,0.16,0.002,0.0,0.714,0.0,0.306,0.74,0.27,0.274,0.054000000000000006,0.004,0.0,0.136,0.0,0.0,0.072,0.0,0.20400000000000001
285,11.4,0.98,1,-0.068,0.218,-0.009000000000000001,0.012,0.16,0.002,0.0,0.726,0.0,0.31,0.744,0.27,0.27,0.046,0.004,0.0,0.096,0.0,0.0,0.08,0.006,0.21000000000000002
286,11.44,0.98,1,-0.065,0.207,-0.013000000000000001,0.012,0.16,0.002,0.0,0.706,0.0,0.31,0.758,0.27799999999999997,0.256,0.038,0.008,0.0,0.062,0.0,0.0,0.076,0.006,0.21000000000000002
287,11.48,0.98,1,-0.065,0.205,-0.015,0.012,0.161,0.0,0.0,0.682,0.0,0.298,0.742,0.27999999999999997,0.22999999999999998,0.024,0.02,0.0,0.04,0.0,0.004,0.057999999999999996,0.006,0.22200000000000003
288,11.52,0.98,1,-0.06,0.19899999999999998,-0.024,0.013000000000000001,0.163,0.0,0.0,0.658,0.0,0.294,0.732,0.286,0.23399999999999999,0.022,0.046,0.0,0.046,0.002,0.004,0.074,0.0,0.23199999999999998
289,11.56,0.98,1,-0.055,0.203,-0.031,0.019,0.16699999999999998,0.0,0.0,0.642,0.0,0.288,0.75,0.288,0.22799999999999998,0.014000000000000002,0.064,0.0,0.072,0.01,0.004,0.08,0.004,0.246
290,11.6,0.98,1,-0.067,0.19,-0.039,0.026000000000000002,0.172,0.0,0.0,0.658,0.0,0.294,0.758,0.29,0.236,0.01,0.064,0.0,0.076,0.012,0.002,0.094,0.004,0.254
